city,area,road,dd_lat,dd_long,dms_lat,dms_long
New Taipei City,,,25.014589,121.483536,"25°00'52.52""N","121°29'00.73""E"
New Taipei City,,,25.016083,121.509604,"25°00'57.90""N","121°30'34.57""E"
New Taipei City,,,25.010771,121.511111,"25°00'38.78""N","121°30'40.00""E"
New Taipei City,,,24.963689,121.533377,"24°57'49.28""N","121°32'00.16""E"
New Taipei City,,,24.94488,121.380476,"24°56'41.57""N","121°22'49.71""E"
New Taipei City,,,24.926755,121.370161,"24°55'36.32""N","121°22'12.58""E"
New Taipei City,,,24.999911,121.426941,"24°59'59.68""N","121°25'36.99""E"
New Taipei City,,,24.974144,121.334599,"24°58'26.92""N","121°20'04.56""E"
New Taipei City,,,25.070451,121.480415,"25°04'13.62""N","121°28'49.49""E"
New Taipei City,,,25.048142,121.471948,"25°02'53.31""N","121°28'19.01""E"
New Taipei City,,,25.072433,121.462747,"25°04'20.76""N","121°27'45.89""E"
New Taipei City,,,25.067028,121.642398,"25°04'01.30""N","121°38'32.63""E"
New Taipei City,,,24.995622,121.502408,"24°59'44.24""N","121°30'08.67""E"
New Taipei City,,,24.965462,121.515885,"24°57'55.66""N","121°30'57.19""E"
New Taipei City,,,24.950379,121.505225,"24°57'01.36""N","121°30'18.81""E"
New Taipei City,,,24.997058,121.468001,"24°59'49.41""N","121°28'04.80""E"
New Taipei City,,,25.007094,121.511727,"25°00'25.54""N","121°30'42.22""E"
New Taipei City,,,25.095291,121.47235,"25°05'43.05""N","121°28'20.46""E"
New Taipei City,,,25.084279,121.387382,"25°05'03.40""N","121°23'14.58""E"
New Taipei City,,,25.073329,121.37644,"25°04'23.98""N","121°22'35.18""E"
New Taipei City,,,25.020362,121.479309,"25°01'13.30""N","121°28'45.51""E"
New Taipei City,,,25.007058,121.459763,"25°00'25.41""N","121°27'35.15""E"
New Taipei City,,,25.008473,121.414903,"25°00'30.50""N","121°24'53.65""E"
New Taipei City,,,25.1628,121.418237,"25°09'46.08""N","121°25'05.65""E"
New Taipei City,,,25.160489,121.410371,"25°09'37.76""N","121°24'37.34""E"
New Taipei City,,,25.150545,121.443146,"25°09'01.96""N","121°26'35.33""E"
New Taipei City,,,25.072917,121.481352,"25°04'22.50""N","121°28'52.87""E"
New Taipei City,,,25.048273,121.489712,"25°02'53.78""N","121°29'22.96""E"
New Taipei City,,,25.067021,121.670749,"25°04'01.28""N","121°40'14.70""E"
New Taipei City,,,25.043471,121.451767,"25°02'36.50""N","121°27'06.36""E"
New Taipei City,,,24.988542,121.532058,"24°59'18.75""N","121°31'55.41""E"
New Taipei City,,,25.014588,121.483482,"25°00'52.52""N","121°29'00.54""E"
New Taipei City,,,25.004589,121.512351,"25°00'16.52""N","121°30'44.46""E"
New Taipei City,,,25.091298,121.447279,"25°05'28.67""N","121°26'50.20""E"
New Taipei City,,,24.943813,121.380201,"24°56'37.73""N","121°22'48.72""E"
New Taipei City,,,24.926805,121.370184,"24°55'36.50""N","121°22'12.66""E"
New Taipei City,,,25.078487,121.376949,"25°04'42.55""N","121°22'37.02""E"
New Taipei City,,,25.072325,121.362094,"25°04'20.37""N","121°21'43.54""E"
New Taipei City,,,25.022132,121.461518,"25°01'19.68""N","121°27'41.46""E"
New Taipei City,,,25.011777,121.420886,"25°00'42.40""N","121°25'15.19""E"
New Taipei City,,,25.150525,121.443162,"25°09'01.89""N","121°26'35.38""E"
New Taipei City,,,25.148097,121.444956,"25°08'53.15""N","121°26'41.84""E"
New Taipei City,,,25.050362,121.435451,"25°03'01.30""N","121°26'07.62""E"
New Taipei City,,,25.085703,121.460444,"25°05'08.53""N","121°27'37.60""E"
New Taipei City,,,25.078379,121.462673,"25°04'42.16""N","121°27'45.62""E"
New Taipei City,,,25.046761,121.442417,"25°02'48.34""N","121°26'32.70""E"
New Taipei City,,,24.999093,121.431474,"24°59'56.73""N","121°25'53.31""E"
New Taipei City,,,24.983752,121.544604,"24°59'01.51""N","121°32'40.57""E"
New Taipei City,,,25.010513,121.487913,"25°00'37.85""N","121°29'16.49""E"
New Taipei City,,,25.003336,121.525403,"25°00'12.01""N","121°31'31.45""E"
New Taipei City,,,25.00093,121.488133,"25°00'03.35""N","121°29'17.28""E"
New Taipei City,,,25.01308,121.51205,"25°00'47.09""N","121°30'43.38""E"
New Taipei City,,,25.006887,121.51134,"25°00'24.79""N","121°30'40.82""E"
New Taipei City,,,24.984184,121.520007,"24°59'03.06""N","121°31'12.03""E"
New Taipei City,,,25.183419,121.43336,"25°11'00.31""N","121°26'00.10""E"
New Taipei City,,,25.082213,121.375359,"25°04'55.97""N","121°22'31.29""E"
New Taipei City,,,25.085806,121.385256,"25°05'08.90""N","121°23'06.92""E"
New Taipei City,,,25.016228,121.484147,"25°00'58.42""N","121°29'02.93""E"
New Taipei City,,,25.002487,121.463596,"25°00'08.95""N","121°27'48.95""E"
New Taipei City,,,24.984387,121.41633,"24°59'03.79""N","121°24'58.79""E"
New Taipei City,,,25.148017,121.44502,"25°08'52.86""N","121°26'42.07""E"
New Taipei City,,,25.050417,121.435581,"25°03'01.50""N","121°26'08.09""E"
New Taipei City,,,25.05947,121.488168,"25°03'34.09""N","121°29'17.40""E"
New Taipei City,,,25.05528,121.492219,"25°03'19.01""N","121°29'31.99""E"
New Taipei City,,,25.077371,121.671011,"25°04'38.54""N","121°40'15.64""E"
New Taipei City,,,25.043462,121.451719,"25°02'36.46""N","121°27'06.19""E"
New Taipei City,,,24.99766,121.471363,"24°59'51.58""N","121°28'16.91""E"
New Taipei City,,,25.091254,121.447245,"25°05'28.51""N","121°26'50.08""E"
New Taipei City,,,25.183406,121.433414,"25°11'00.26""N","121°26'00.29""E"
New Taipei City,,,25.073186,121.373239,"25°04'23.47""N","121°22'23.66""E"
New Taipei City,,,24.982881,121.441574,"24°58'58.37""N","121°26'29.67""E"
New Taipei City,,,24.98441,121.416378,"24°59'03.88""N","121°24'58.96""E"
New Taipei City,,,24.972237,121.32923,"24°58'20.05""N","121°19'45.23""E"
New Taipei City,,,25.090817,121.456602,"25°05'26.94""N","121°27'23.77""E"
New Taipei City,,,25.053893,121.495383,"25°03'14.01""N","121°29'43.38""E"
New Taipei City,,,25.01762,121.439432,"25°01'03.43""N","121°26'21.96""E"
New Taipei City,,,24.983718,121.544643,"24°59'01.38""N","121°32'40.71""E"
New Taipei City,,,24.953234,121.544486,"24°57'11.64""N","121°32'40.15""E"
New Taipei City,,,24.99762,121.47133,"24°59'51.43""N","121°28'16.79""E"
New Taipei City,,,24.975079,121.536338,"24°58'30.28""N","121°32'10.82""E"
New Taipei City,,,24.984118,121.519926,"24°59'02.82""N","121°31'11.73""E"
New Taipei City,,,25.092147,121.446192,"25°05'31.73""N","121°26'46.29""E"
New Taipei City,,,24.94509,121.384282,"24°56'42.32""N","121°23'03.42""E"
New Taipei City,,,25.187447,121.410216,"25°11'14.81""N","121°24'36.78""E"
New Taipei City,,,25.081009,121.386161,"25°04'51.63""N","121°23'10.18""E"
New Taipei City,,,25.022853,121.456579,"25°01'22.27""N","121°27'23.68""E"
New Taipei City,,,24.982676,121.441471,"24°58'57.63""N","121°26'29.30""E"
New Taipei City,,,25.002728,121.419847,"25°00'09.82""N","121°25'11.45""E"
New Taipei City,,,24.972647,121.331296,"24°58'21.53""N","121°19'52.67""E"
New Taipei City,,,24.974288,121.334449,"24°58'27.44""N","121°20'04.02""E"
New Taipei City,,,24.974973,121.331811,"24°58'29.90""N","121°19'54.52""E"
New Taipei City,,,25.1424,121.388982,"25°08'32.64""N","121°23'20.34""E"
New Taipei City,,,25.085851,121.482216,"25°05'09.06""N","121°28'55.98""E"
New Taipei City,,,25.08155,121.49012,"25°04'53.58""N","121°29'24.43""E"
New Taipei City,,,25.075502,121.495649,"25°04'31.81""N","121°29'44.34""E"
New Taipei City,,,25.065771,121.48056,"25°03'56.78""N","121°28'50.02""E"
New Taipei City,,,25.051515,121.492953,"25°03'05.45""N","121°29'34.63""E"
New Taipei City,,,25.014332,121.423847,"25°00'51.60""N","121°25'25.85""E"
New Taipei City,,,25.046344,121.45973,"25°02'46.84""N","121°27'35.03""E"
New Taipei City,,,25.058888,121.457327,"25°03'32.00""N","121°27'26.38""E"
New Taipei City,,,24.955619,121.568369,"24°57'20.23""N","121°34'06.13""E"
New Taipei City,,,25.088073,121.44319,"25°05'17.06""N","121°26'35.48""E"
New Taipei City,,,25.095294,121.47237,"25°05'43.06""N","121°28'20.53""E"
New Taipei City,,,24.938201,121.71338,"24°56'17.52""N","121°42'48.17""E"
New Taipei City,,,24.998528,121.61479,"24°59'54.70""N","121°36'53.24""E"
New Taipei City,,,24.943829,121.374527,"24°56'37.78""N","121°22'28.30""E"
New Taipei City,,,24.944496,121.382677,"24°56'40.19""N","121°22'57.64""E"
New Taipei City,,,24.947871,121.378886,"24°56'52.34""N","121°22'43.99""E"
New Taipei City,,,24.931272,121.38316,"24°55'52.58""N","121°22'59.38""E"
New Taipei City,,,25.072243,121.362016,"25°04'20.07""N","121°21'43.26""E"
New Taipei City,,,25.073014,121.376016,"25°04'22.85""N","121°22'33.66""E"
New Taipei City,,,25.007047,121.459692,"25°00'25.37""N","121°27'34.89""E"
New Taipei City,,,25.000009,121.426808,"25°00'00.03""N","121°25'36.51""E"
New Taipei City,,,25.162796,121.418291,"25°09'46.07""N","121°25'05.85""E"
New Taipei City,,,25.002105,121.461146,"25°00'07.58""N","121°27'40.13""E"
New Taipei City,,,25.011682,121.420663,"25°00'42.06""N","121°25'14.39""E"
New Taipei City,,,25.003402,121.420541,"25°00'12.25""N","121°25'13.95""E"
New Taipei City,,,24.952596,121.343613,"24°57'09.35""N","121°20'37.01""E"
New Taipei City,,,25.048316,121.432989,"25°02'53.94""N","121°25'58.76""E"
New Taipei City,,,25.061067,121.472205,"25°03'39.84""N","121°28'19.94""E"
New Taipei City,,,25.059322,121.488282,"25°03'33.56""N","121°29'17.82""E"
New Taipei City,,,25.067666,121.482331,"25°04'03.60""N","121°28'56.39""E"
New Taipei City,,,25.01459,121.484047,"25°00'52.52""N","121°29'02.57""E"
New Taipei City,,,25.095275,121.472232,"25°05'42.99""N","121°28'20.04""E"
New Taipei City,,,24.93852,121.71345,"24°56'18.67""N","121°42'48.42""E"
New Taipei City,,,25.193908,121.438654,"25°11'38.07""N","121°26'19.15""E"
New Taipei City,,,25.06719,121.371612,"25°04'01.88""N","121°22'17.80""E"
New Taipei City,,,25.072531,121.362287,"25°04'21.11""N","121°21'44.23""E"
New Taipei City,,,25.007141,121.460166,"25°00'25.71""N","121°27'36.60""E"
New Taipei City,,,25.010521,121.416491,"25°00'37.88""N","121°24'59.37""E"
New Taipei City,,,25.160284,121.410099,"25°09'37.02""N","121°24'36.36""E"
New Taipei City,,,25.092109,121.462479,"25°05'31.59""N","121°27'44.92""E"
New Taipei City,,,25.085339,121.460665,"25°05'07.22""N","121°27'38.39""E"
New Taipei City,,,25.067147,121.670421,"25°04'01.73""N","121°40'13.52""E"
New Taipei City,,,25.047427,121.442399,"25°02'50.74""N","121°26'32.64""E"
New Taipei City,,,24.988645,121.532094,"24°59'19.12""N","121°31'55.54""E"
New Taipei City,,,24.945413,121.382467,"24°56'43.49""N","121°22'56.88""E"
New Taipei City,,,25.194396,121.435189,"25°11'39.83""N","121°26'06.68""E"
New Taipei City,,,25.183494,121.433955,"25°11'00.58""N","121°26'02.24""E"
New Taipei City,,,25.087978,121.384559,"25°05'16.72""N","121°23'04.41""E"
New Taipei City,,,25.075258,121.364669,"25°04'30.93""N","121°21'52.81""E"
New Taipei City,,,25.002066,121.460899,"25°00'07.44""N","121°27'39.24""E"
New Taipei City,,,24.977576,121.424696,"24°58'39.27""N","121°25'28.91""E"
New Taipei City,,,24.952511,121.343667,"24°57'09.04""N","121°20'37.20""E"
New Taipei City,,,25.14843,121.444747,"25°08'54.35""N","121°26'41.09""E"
New Taipei City,,,25.048269,121.432893,"25°02'53.77""N","121°25'58.41""E"
New Taipei City,,,25.059285,121.488311,"25°03'33.43""N","121°29'17.92""E"
New Taipei City,,,25.075484,121.364733,"25°04'31.74""N","121°21'53.04""E"
New Taipei City,,,25.024512,121.459981,"25°01'28.24""N","121°27'35.93""E"
New Taipei City,,,25.009108,121.468166,"25°00'32.79""N","121°28'05.40""E"
New Taipei City,,,24.996811,121.463457,"24°59'48.52""N","121°27'48.45""E"
New Taipei City,,,24.999551,121.429809,"24°59'58.38""N","121°25'47.31""E"
New Taipei City,,,25.011998,121.421398,"25°00'43.19""N","121°25'17.03""E"
New Taipei City,,,24.951177,121.341486,"24°57'04.24""N","121°20'29.35""E"
New Taipei City,,,24.95317,121.343307,"24°57'11.41""N","121°20'35.91""E"
New Taipei City,,,25.161359,121.418758,"25°09'40.89""N","121°25'07.53""E"
New Taipei City,,,25.083252,121.463777,"25°04'59.71""N","121°27'49.60""E"
New Taipei City,,,25.062579,121.497664,"25°03'45.28""N","121°29'51.59""E"
New Taipei City,,,25.015749,121.432843,"25°00'56.70""N","121°25'58.23""E"
New Taipei City,,,25.011645,121.510914,"25°00'41.92""N","121°30'39.29""E"
New Taipei City,,,24.937934,121.713292,"24°56'16.56""N","121°42'47.85""E"
New Taipei City,,,25.070609,121.369715,"25°04'14.19""N","121°22'10.97""E"
New Taipei City,,,25.086261,121.384804,"25°05'10.54""N","121°23'05.29""E"
New Taipei City,,,25.0185,121.455845,"25°01'06.60""N","121°27'21.04""E"
New Taipei City,,,24.984245,121.416043,"24°59'03.28""N","121°24'57.75""E"
New Taipei City,,,25.145561,121.446445,"25°08'44.02""N","121°26'47.20""E"
New Taipei City,,,25.050515,121.43589,"25°03'01.85""N","121°26'09.20""E"
New Taipei City,,,25.091134,121.456805,"25°05'28.08""N","121°27'24.50""E"
New Taipei City,,,25.083216,121.463815,"25°04'59.58""N","121°27'49.73""E"
New Taipei City,,,25.05881,121.481191,"25°03'31.72""N","121°28'52.29""E"
New Taipei City,,,25.065836,121.488735,"25°03'57.01""N","121°29'19.45""E"
New Taipei City,,,25.076748,121.672639,"25°04'36.29""N","121°40'21.50""E"
New Taipei City,,,25.015794,121.432844,"25°00'56.86""N","121°25'58.24""E"
New Taipei City,,,25.003041,121.52515,"25°00'10.95""N","121°31'30.54""E"
New Taipei City,,,24.971849,121.535689,"24°58'18.66""N","121°32'08.48""E"
New Taipei City,,,24.935664,121.36316,"24°56'08.39""N","121°21'47.38""E"
New Taipei City,,,24.944961,121.384116,"24°56'41.86""N","121°23'02.82""E"
New Taipei City,,,25.197139,121.435651,"25°11'49.70""N","121°26'08.34""E"
New Taipei City,,,25.073777,121.370254,"25°04'25.60""N","121°22'12.91""E"
New Taipei City,,,24.955692,121.568573,"24°57'20.49""N","121°34'06.86""E"
New Taipei City,,,24.974193,121.445577,"24°58'27.09""N","121°26'44.08""E"
New Taipei City,,,25.008205,121.414854,"25°00'29.54""N","121°24'53.47""E"
New Taipei City,,,24.974043,121.330507,"24°58'26.55""N","121°19'49.83""E"
New Taipei City,,,25.160386,121.410234,"25°09'37.39""N","121°24'36.84""E"
New Taipei City,,,25.150485,121.443194,"25°09'01.75""N","121°26'35.50""E"
New Taipei City,,,25.148177,121.444891,"25°08'53.44""N","121°26'41.61""E"
New Taipei City,,,25.050317,121.435353,"25°03'01.14""N","121°26'07.27""E"
New Taipei City,,,25.053988,121.495507,"25°03'14.36""N","121°29'43.83""E"
New Taipei City,,,25.047278,121.442398,"25°02'50.20""N","121°26'32.63""E"
New Taipei City,,,24.960397,121.533944,"24°57'37.43""N","121°32'02.20""E"
New Taipei City,,,24.938429,121.71343,"24°56'18.34""N","121°42'48.35""E"
New Taipei City,,,24.944667,121.38055,"24°56'40.80""N","121°22'49.98""E"
New Taipei City,,,24.926656,121.370115,"24°55'35.96""N","121°22'12.41""E"
New Taipei City,,,25.18345,121.433743,"25°11'00.42""N","121°26'01.47""E"
New Taipei City,,,25.073601,121.373549,"25°04'24.96""N","121°22'24.78""E"
New Taipei City,,,24.970467,121.334294,"24°58'13.68""N","121°20'03.46""E"
New Taipei City,,,24.972116,121.329329,"24°58'19.62""N","121°19'45.58""E"
New Taipei City,,,25.086237,121.48252,"25°05'10.45""N","121°28'57.07""E"
New Taipei City,,,25.061017,121.472205,"25°03'39.66""N","121°28'19.94""E"
New Taipei City,,,25.055689,121.492503,"25°03'20.48""N","121°29'33.01""E"
New Taipei City,,,25.06693,121.642384,"25°04'00.95""N","121°38'32.58""E"
New Taipei City,,,25.043812,121.453544,"25°02'37.72""N","121°27'12.76""E"
New Taipei City,,,25.047327,121.442397,"25°02'50.38""N","121°26'32.63""E"
New Taipei City,,,25.049073,121.444412,"25°02'56.66""N","121°26'39.88""E"
New Taipei City,,,24.995566,121.502253,"24°59'44.04""N","121°30'08.11""E"
New Taipei City,,,24.95028,121.505223,"24°57'01.01""N","121°30'18.80""E"
New Taipei City,,,24.997163,121.468026,"24°59'49.79""N","121°28'04.89""E"
New Taipei City,,,25.007137,121.511811,"25°00'25.69""N","121°30'42.52""E"
New Taipei City,,,24.955726,121.568675,"24°57'20.61""N","121°34'07.23""E"
New Taipei City,,,25.069438,121.454152,"25°04'09.98""N","121°27'14.95""E"
New Taipei City,,,24.989202,121.44996,"24°59'21.13""N","121°26'59.86""E"
New Taipei City,,,24.998614,121.417384,"24°59'55.01""N","121°25'02.58""E"
New Taipei City,,,25.003167,121.525241,"25°00'11.40""N","121°31'30.87""E"
New Taipei City,,,24.943708,121.374622,"24°56'37.35""N","121°22'28.64""E"
New Taipei City,,,25.066687,121.371547,"25°04'00.07""N","121°22'17.57""E"
New Taipei City,,,25.088469,121.384623,"25°05'18.49""N","121°23'04.64""E"
New Taipei City,,,25.058776,121.482007,"25°03'31.59""N","121°28'55.23""E"
New Taipei City,,,25.067556,121.482494,"25°04'03.20""N","121°28'56.98""E"
New Taipei City,,,25.077434,121.670837,"25°04'38.76""N","121°40'15.01""E"
New Taipei City,,,25.017654,121.439446,"25°01'03.55""N","121°26'22.01""E"
New Taipei City,,,24.953252,121.544379,"24°57'11.71""N","121°32'39.76""E"
New Taipei City,,,24.935453,121.364009,"24°56'07.63""N","121°21'50.43""E"
New Taipei City,,,24.945251,121.384489,"24°56'42.90""N","121°23'04.16""E"
New Taipei City,,,25.183437,121.433691,"25°11'00.37""N","121°26'01.29""E"
New Taipei City,,,25.187421,121.409945,"25°11'14.72""N","121°24'35.80""E"
New Taipei City,,,25.081622,121.386413,"25°04'53.84""N","121°23'11.09""E"
New Taipei City,,,25.016028,121.484237,"25°00'57.70""N","121°29'03.25""E"
New Taipei City,,,25.003347,121.420453,"25°00'12.05""N","121°25'13.63""E"
New Taipei City,,,24.973134,121.33196,"24°58'23.28""N","121°19'55.06""E"
New Taipei City,,,24.974107,121.334635,"24°58'26.79""N","121°20'04.69""E"
New Taipei City,,,24.974701,121.332059,"24°58'28.92""N","121°19'55.41""E"
New Taipei City,,,25.142435,121.388687,"25°08'32.77""N","121°23'19.27""E"
New Taipei City,,,25.071193,121.487541,"25°04'16.29""N","121°29'15.15""E"
New Taipei City,,,25.078323,121.462763,"25°04'41.96""N","121°27'45.95""E"
New Taipei City,,,25.063077,121.648523,"25°03'47.08""N","121°38'54.68""E"
New Taipei City,,,25.016665,121.432883,"25°00'59.99""N","121°25'58.38""E"
New Taipei City,,,25.029585,121.434629,"25°01'46.51""N","121°26'04.66""E"
New Taipei City,,,25.037111,121.434657,"25°02'13.60""N","121°26'04.77""E"
New Taipei City,,,24.977937,121.538848,"24°58'40.57""N","121°32'19.85""E"
New Taipei City,,,24.972443,121.534731,"24°58'20.79""N","121°32'05.03""E"
New Taipei City,,,24.943627,121.374686,"24°56'37.06""N","121°22'28.87""E"
New Taipei City,,,25.193809,121.438638,"25°11'37.71""N","121°26'19.10""E"
New Taipei City,,,25.0881,121.384654,"25°05'17.16""N","121°23'04.75""E"
New Taipei City,,,25.075355,121.364545,"25°04'31.28""N","121°21'52.36""E"
New Taipei City,,,24.947578,121.377183,"24°56'51.28""N","121°22'37.86""E"
New Taipei City,,,25.183413,121.433583,"25°11'00.29""N","121°26'00.90""E"
New Taipei City,,,25.073227,121.37327,"25°04'23.62""N","121°22'23.77""E"
New Taipei City,,,25.085724,121.385316,"25°05'08.61""N","121°23'07.14""E"
New Taipei City,,,25.008421,121.41489,"25°00'30.32""N","121°24'53.60""E"
New Taipei City,,,25.048448,121.471949,"25°02'54.41""N","121°28'19.02""E"
New Taipei City,,,25.059433,121.488196,"25°03'33.96""N","121°29'17.51""E"
New Taipei City,,,25.077418,121.670888,"25°04'38.70""N","121°40'15.20""E"
New Taipei City,,,25.017637,121.439439,"25°01'03.49""N","121°26'21.98""E"
New Taipei City,,,24.975048,121.536389,"24°58'30.17""N","121°32'11.00""E"
New Taipei City,,,24.983366,121.51819,"24°59'00.12""N","121°31'05.48""E"
New Taipei City,,,25.092103,121.446157,"25°05'31.57""N","121°26'46.17""E"
New Taipei City,,,25.095286,121.472311,"25°05'43.03""N","121°28'20.32""E"
New Taipei City,,,25.072366,121.362133,"25°04'20.52""N","121°21'43.68""E"
New Taipei City,,,25.01608,121.484214,"25°00'57.89""N","121°29'03.17""E"
New Taipei City,,,24.957916,121.419528,"24°57'28.50""N","121°25'10.30""E"
New Taipei City,,,25.085652,121.460471,"25°05'08.35""N","121°27'37.70""E"
New Taipei City,,,25.066787,121.489344,"25°04'00.43""N","121°29'21.64""E"
New Taipei City,,,25.062821,121.637161,"25°03'46.16""N","121°38'13.78""E"
New Taipei City,,,25.067065,121.67064,"25°04'01.43""N","121°40'14.30""E"
New Taipei City,,,25.01662,121.432881,"25°00'59.83""N","121°25'58.37""E"
New Taipei City,,,25.029632,121.43461,"25°01'46.68""N","121°26'04.60""E"
New Taipei City,,,25.004645,121.512252,"25°00'16.72""N","121°30'44.11""E"
New Taipei City,,,24.943763,121.380079,"24°56'37.55""N","121°22'48.28""E"
New Taipei City,,,24.951107,121.382189,"24°57'03.99""N","121°22'55.88""E"
New Taipei City,,,25.066621,121.371556,"25°03'59.84""N","121°22'17.60""E"
New Taipei City,,,25.072407,121.362172,"25°04'20.67""N","121°21'43.82""E"
New Taipei City,,,25.072721,121.365332,"25°04'21.80""N","121°21'55.20""E"
New Taipei City,,,25.081007,121.403101,"25°04'51.63""N","121°24'11.16""E"
New Taipei City,,,25.020548,121.479313,"25°01'13.97""N","121°28'45.53""E"
New Taipei City,,,24.95785,121.419428,"24°57'28.26""N","121°25'09.94""E"
New Taipei City,,,24.976727,121.445077,"24°58'36.22""N","121°26'42.28""E"
New Taipei City,,,24.972678,121.534416,"24°58'21.64""N","121°32'03.90""E"
New Taipei City,,,24.921047,121.370305,"24°55'15.77""N","121°22'13.10""E"
New Taipei City,,,24.974267,121.445651,"24°58'27.36""N","121°26'44.34""E"
New Taipei City,,,24.974319,121.332407,"24°58'27.55""N","121°19'56.67""E"
New Taipei City,,,24.973967,121.330576,"24°58'26.28""N","121°19'50.07""E"
New Taipei City,,,25.065091,121.480298,"25°03'54.33""N","121°28'49.07""E"
New Taipei City,,,25.051282,121.49267,"25°03'04.62""N","121°29'33.61""E"
New Taipei City,,,25.06307,121.648405,"25°03'47.05""N","121°38'54.26""E"
New Taipei City,,,25.054361,121.448301,"25°03'15.70""N","121°26'53.88""E"
New Taipei City,,,25.001804,121.488102,"25°00'06.49""N","121°29'17.17""E"
New Taipei City,,,25.016243,121.509748,"25°00'58.47""N","121°30'35.09""E"
New Taipei City,,,24.944691,121.378084,"24°56'40.89""N","121°22'41.10""E"
New Taipei City,,,24.920706,121.370404,"24°55'14.54""N","121°22'13.45""E"
New Taipei City,,,24.974303,121.445687,"24°58'27.49""N","121°26'44.47""E"
New Taipei City,,,24.973228,121.332087,"24°58'23.62""N","121°19'55.51""E"
New Taipei City,,,24.973928,121.330611,"24°58'26.14""N","121°19'50.20""E"
New Taipei City,,,25.142448,121.388509,"25°08'32.81""N","121°23'18.63""E"
New Taipei City,,,25.071324,121.487462,"25°04'16.77""N","121°29'14.86""E"
New Taipei City,,,25.051249,121.49263,"25°03'04.50""N","121°29'33.47""E"
New Taipei City,,,25.068303,121.626194,"25°04'05.89""N","121°37'34.30""E"
New Taipei City,,,25.063067,121.648336,"25°03'47.04""N","121°38'54.01""E"
New Taipei City,,,25.0168,121.432888,"25°01'00.48""N","121°25'58.40""E"
New Taipei City,,,25.001853,121.4881,"25°00'06.67""N","121°29'17.16""E"
New Taipei City,,,24.97726,121.538012,"24°58'38.14""N","121°32'16.84""E"
New Taipei City,,,25.087602,121.442981,"25°05'15.37""N","121°26'34.73""E"
New Taipei City,,,24.920753,121.37042,"24°55'14.71""N","121°22'13.51""E"
New Taipei City,,,24.97434,121.445724,"24°58'27.62""N","121°26'44.61""E"
New Taipei City,,,24.984577,121.416715,"24°59'04.48""N","121°25'00.17""E"
New Taipei City,,,25.048509,121.489992,"25°02'54.63""N","121°29'23.97""E"
New Taipei City,,,24.989977,121.535407,"24°59'23.92""N","121°32'07.47""E"
New Taipei City,,,24.935445,121.364281,"24°56'07.60""N","121°21'51.41""E"
New Taipei City,,,25.087938,121.384527,"25°05'16.58""N","121°23'04.30""E"
New Taipei City,,,25.160523,121.410417,"25°09'37.88""N","121°24'37.50""E"
New Taipei City,,,25.148825,121.398255,"25°08'55.77""N","121°23'53.72""E"
New Taipei City,,,25.092647,121.462227,"25°05'33.53""N","121°27'44.02""E"
New Taipei City,,,25.085793,121.460397,"25°05'08.85""N","121°27'37.43""E"
New Taipei City,,,25.078435,121.462583,"25°04'42.37""N","121°27'45.30""E"
New Taipei City,,,25.066998,121.670802,"25°04'01.19""N","121°40'14.89""E"
New Taipei City,,,25.046662,121.442417,"25°02'47.98""N","121°26'32.70""E"
New Taipei City,,,24.978885,121.549943,"24°58'43.99""N","121°32'59.79""E"
New Taipei City,,,24.988525,121.532053,"24°59'18.69""N","121°31'55.39""E"
New Taipei City,,,25.004554,121.512412,"25°00'16.39""N","121°30'44.68""E"
New Taipei City,,,24.944974,121.380443,"24°56'41.91""N","121°22'49.59""E"
New Taipei City,,,24.957981,121.419623,"24°57'28.73""N","121°25'10.64""E"
New Taipei City,,,24.974083,121.445467,"24°58'26.70""N","121°26'43.68""E"
New Taipei City,,,24.978249,121.445319,"24°58'41.70""N","121°26'43.15""E"
New Taipei City,,,24.974217,121.334525,"24°58'27.18""N","121°20'04.29""E"
New Taipei City,,,25.161409,121.418287,"25°09'41.07""N","121°25'05.83""E"
New Taipei City,,,25.070945,121.487715,"25°04'15.40""N","121°29'15.77""E"
New Taipei City,,,25.063123,121.648918,"25°03'47.24""N","121°38'56.10""E"
New Taipei City,,,25.016467,121.432874,"25°00'59.28""N","121°25'58.35""E"
New Taipei City,,,25.031798,121.433752,"25°01'54.47""N","121°26'01.51""E"
New Taipei City,,,25.001095,121.488129,"25°00'03.94""N","121°29'17.26""E"
New Taipei City,,,25.015725,121.50928,"25°00'56.61""N","121°30'33.41""E"
New Taipei City,,,25.007029,121.511603,"25°00'25.30""N","121°30'41.77""E"
New Taipei City,,,24.963646,121.533405,"24°57'49.13""N","121°32'00.26""E"
New Taipei City,,,25.187431,121.410053,"25°11'14.75""N","121°24'36.19""E"
New Taipei City,,,25.081303,121.386282,"25°04'52.69""N","121°23'10.62""E"
New Taipei City,,,24.983341,121.441816,"24°59'00.03""N","121°26'30.54""E"
New Taipei City,,,24.97412,121.445504,"24°58'26.83""N","121°26'43.81""E"
New Taipei City,,,24.973071,121.331876,"24°58'23.06""N","121°19'54.75""E"
New Taipei City,,,24.974181,121.334562,"24°58'27.05""N","121°20'04.42""E"
New Taipei City,,,24.974815,121.331954,"24°58'29.33""N","121°19'55.03""E"
New Taipei City,,,25.142422,121.388805,"25°08'32.72""N","121°23'19.70""E"
